filename,ACI,ADI,AEI,BIO,Class,comment
LEEC36__0__20161127_064400_aa.wav,324.812175792101,1.1506215,0.012235,6.90690832582456,vire_chiv,group 1
LEEC36__0__20161128_051400_aa.wav,421.15780086309,1.1512655,0.002119,5.88710608833705,vire_chiv,group 1
LEEC36__0__20161202_050100_aa.wav,1288.89277820987,1.1004665,0.121495,9.86926514632191,vire_chiv,group 4
LEEC36__0__20161205_054600_aa.wav,893.452293016943,1.08353,0.1252105,7.58679012727137,vire_chiv,group 3
LEEC36__0__20161213_051400_aa.wav,762.95118656726,0.7639025,0.319072,8.49674191524655,vire_chiv,group 2
LEEC36__0__20161214_055900_aa.wav,515.647996916155,1.142091,0.0481315,6.75385022582162,vire_chiv,group 1
LEEC36__0__20161219_051400_aa.wav,480.680680546831,0.9910855,0.202805,8.71352798522386,vire_chiv,group 1
LEEC36__0__20161219_080100_aa.wav,788.26407576209,1.064125,0.153227,8.18393504364655,vire_chiv,group 2
LEEC36__0__20161229_050100_br.wav,339.419340567499,1.096879,0.1123415,7.33166259766179,vire_chiv,group 1
LEEC36__0__20170101_080100_br.wav,793.223157188463,1.1510265,0.007815,6.9704833618952,vire_chiv,group 2
LEEC36__0__20170109_054600_br.wav,332.869742833077,1.1380775,0.054942,7.68316782217089,vire_chiv,group 1
LEEC37__0__20161019_051400_ma.wav,4026.57529767334,1.132325,0.069729,7.20512527474485,vire_chiv,group 5
LEEC37__0__20161026_054600_ma.wav,856.845067942315,1.1134,0.0957025,7.87199487150348,vire_chiv,group 2
LEEC37__0__20161107_081400_ma.wav,719.881015983681,1.082157,0.1460795,7.57921770769225,vire_chiv,group 2
LEEC37__0__20161115_051400_ma.wav,1146.80846138583,1.1274,0.0737475,7.6970759266063,vire_chiv,group 4
LEEC40__0__20161019_051400_ma.wav,872.559619725888,1.121745,0.0902135,7.1926043573026,vire_chiv,group 2
LEEC40__0__20161022_054600_ma.wav,878.525821361784,1.148031,0.0272235,7.19176903019151,vire_chiv,group 2
LEEC40__0__20161023_071600_ma.wav,6295.46332976216,0.857839,0.2813725,9.09029129618183,vire_chiv,group 5
LEEC40__0__20161024_081400_ma.wav,939.64116990454,1.151192,0.0055375,5.74199755034139,vire_chiv,group 3
LEEC40__0__20161026_054600_ma.wav,956.169412388259,1.1507565,0.011677,6.64246266130003,vire_chiv,group 3
LEEC40__0__20161026_081400_ma.wav,495.609740169244,1.1495065,0.0201775,7.13875441181399,vire_chiv,group 1
LEEC40__0__20161028_071600_ma.wav,694.455291543014,1.140004,0.054802,7.69859126519908,vire_chiv,group 1
LEEC40__0__20161030_054600_ma.wav,3310.73744148884,1.0633255,0.1639355,8.07587682332947,vire_chiv,group 5
LEEC40__0__20161030_064400_ma.wav,494.771586909216,1.1488125,0.024583,7.66403363035964,vire_chiv,group 1
LEEC40__0__20161031_051400_ma.wav,776.981168989665,1.1497435,0.0191395,6.55184486035896,vire_chiv,group 2
LEEC40__0__20161101_064400_ma.wav,1044.92743914851,1.1472265,0.0303615,7.89904434850016,vire_chiv,group 3
LEEC40__0__20161103_064400_ma.wav,454.459308056964,1.120303,0.0862165,7.13660211587335,vire_chiv,group 1
LEEC40__0__20161103_071600_ma.wav,3544.84111409418,1.073709,0.153281,8.74139835896112,vire_chiv,group 5
LEEC40__0__20161104_064400_ma.wav,636.665982434737,1.151176,0.0057515,6.59953774205091,vire_chiv,group 1
LEEC40__0__20161104_071600_ma.wav,578.213338681772,1.1512095,0.004321,5.9035928627429,vire_chiv,group 1
LEEC40__0__20161105_072900_ma.wav,747.416862144354,1.10325,0.1050785,7.95105737265618,vire_chiv,group 2
LEEC40__0__20161108_080100_ma.wav,3867.67078812918,0.7124145,0.333419,8.28938163182434,vire_chiv,group 5
LEEC40__0__20161109_063100_ma.wav,1237.39525439298,1.1508075,0.0117095,5.41483777543254,vire_chiv,group 4
LEEC40__0__20161110_054600_ma.wav,1009.41920832534,1.1463835,0.0355555,7.16772126009502,vire_chiv,group 3
LEEC40__0__20161110_063100_ma.wav,615.278505268561,1.150734,0.0104415,5.7078499995383,vire_chiv,group 1
LEEC40__0__20161111_063100_ma.wav,1189.11597565867,1.1377945,0.0586975,7.96832175121499,vire_chiv,group 4
LEEC40__0__20161115_055900_ma.wav,636.547226933877,1.108921,0.1058515,7.24222108861405,vire_chiv,group 1
LEEC40__0__20161115_063100_ma.wav,611.309382557472,1.1081245,0.1122085,7.94310571561433,vire_chiv,group 1
LEEC40__0__20161116_051400_ma.wav,876.934011058001,1.1508395,0.011582,7.4757841414078,vire_chiv,group 2
LEEC40__0__20161116_054600_ma.wav,711.359635037259,1.0354535,0.177237,6.83840972344875,vire_chiv,group 2
LEEC40__0__20161116_055900_ma.wav,1163.47457119746,0.7256325,0.3139665,11.9062892838181,vire_chiv,group 4
LEEC40__0__20161121_063100_aa.wav,420.934692905864,1.14667,0.034506,7.45123683072776,vire_chiv,group 1
LEEC40__0__20161121_071600_aa.wav,1039.33338211257,1.1457585,0.039394,7.4925692691321,vire_chiv,group 3
LEEC40__0__20161122_063100_aa.wav,1900.43704778386,1.144522,0.041645,8.06592376704747,vire_chiv,group 5
LEEC40__0__20161125_063100_aa.wav,562.577996361956,1.142754,0.0466605,7.85176455365876,vire_chiv,group 1
LEEC40__0__20161126_050100_aa.wav,4044.96523332295,0.6603125,0.3355395,11.6528248869382,vire_chiv,group 5
LEEC40__0__20161129_071600_aa.wav,1077.09135900196,1.12918,0.0829105,9.08575663748598,vire_chiv,group 3
LEEC40__0__20161129_072900_aa.wav,681.04193371193,1.1470415,0.034658,7.16972037867192,vire_chiv,group 1
LEEC40__0__20161129_081400_aa.wav,1482.05839358559,1.106693,0.1127405,9.04078929281904,vire_chiv,group 4
LEEC40__0__20161206_054600_aa.wav,522.243365640629,1.150688,0.012054,6.79403441886252,vire_chiv,group 1
LEEC40__0__20161208_072900_aa.wav,772.489863685088,1.1511985,0.005367,5.85035776592145,vire_chiv,group 2
LEEC40__0__20161211_071600_aa.wav,3471.77238981066,1.101326,0.116453,8.08642745302943,vire_chiv,group 5
LEEC40__0__20161211_072900_aa.wav,693.2265252197,1.148924,0.025026,7.16297718674461,vire_chiv,group 1
LEEC40__0__20161212_064400_aa.wav,1986.5922810968,1.1509575,0.009665,7.52781929962283,vire_chiv,group 5
LEEC40__0__20161213_063100_aa.wav,1341.64400938986,1.150166,0.017524,6.8592723639648,vire_chiv,group 4
LEEC40__0__20161216_055900_aa.wav,873.965601807329,1.151082,0.008057,5.99479364432009,vire_chiv,group 2
LEEC40__0__20161219_080100_aa.wav,850.793336149596,1.013085,0.1973335,8.89085351153358,vire_chiv,group 2
LEEC40__0__20161220_051400_aa.wav,355.007559284023,1.150967,0.0080265,5.89011634856455,vire_chiv,group 1
LEEC40__0__20161220_055900_aa.wav,842.821842702177,1.1512665,0.002801,6.05405223368738,vire_chiv,group 2
LEEC40__0__20161220_063100_aa.wav,550.234359266143,1.149952,0.0184685,7.83483782130758,vire_chiv,group 1
LEEC40__0__20161220_080100_aa.wav,542.011062520586,1.137617,0.059383,7.37746523921436,vire_chiv,group 1
LEEC40__0__20161221_050100_aa.wav,3053.13001455245,0.966612,0.2320125,8.8540121384189,vire_chiv,group 5
LEEC40__0__20161221_063100_aa.wav,560.906234455523,1.13523,0.064068,7.69523395038988,vire_chiv,group 1
LEEC40__0__20161221_072900_aa.wav,882.466416216356,1.148278,0.028388,7.28730676282637,vire_chiv,group 2
LEEC40__0__20161222_080100_aa.wav,578.712729672678,1.151202,0.004945,5.47224416213102,vire_chiv,group 1
LEEC40__0__20161229_051400_br.wav,1244.17925501963,1.0909855,0.135394,7.23919425607013,vire_chiv,group 4
LEEC40__0__20161230_051400_br.wav,434.872378081618,1.150989,0.008127,6.89182012416228,vire_chiv,group 1
LEEC40__0__20161230_071600_br.wav,333.868271177712,1.1512075,0.004804,6.52164119893717,vire_chiv,group 1
LEEC40__0__20161230_081400_br.wav,618.866765587763,1.151167,0.005658,6.98870211503301,vire_chiv,group 1
LEEC40__0__20170101_080100_br.wav,766.149605057379,1.151041,0.0085935,5.88450629636192,vire_chiv,group 2
LEEC40__0__20170102_071600_br.wav,1173.43071378721,1.150958,0.010061,6.12145102040549,vire_chiv,group 4
LEEC40__0__20170104_054600_br.wav,4866.53676298025,0.9936035,0.216801,8.9314247985412,vire_chiv,group 5
LEEC40__0__20170104_055900_br.wav,811.595550768588,1.1492405,0.022996,7.02161478696939,vire_chiv,group 2
LEEC40__0__20170105_072900_br.wav,1256.16587668611,0.797502,0.2949655,10.7963845776273,vire_chiv,group 4
LEEC40__0__20170106_054600_br.wav,1486.77827945766,0.989065,0.215263,8.1544943172285,vire_chiv,group 4
LEEC40__0__20170106_072900_br.wav,896.249612501413,1.151274,0.002299,5.45254529572821,vire_chiv,group 3
LEEC40__0__20170107_051400_br.wav,1445.52307227286,1.143331,0.044347,8.06705667932868,vire_chiv,group 4
LEEC40__0__20170107_063100_br.wav,1016.02274557872,1.149796,0.0205335,6.51814048143051,vire_chiv,group 3
LEEC40__0__20170107_081400_br.wav,738.773828310423,1.151249,0.003365,6.35705435659868,vire_chiv,group 2
LEEC40__0__20170108_051400_br.wav,1234.76332314291,1.14918,0.021914,7.09877964624752,vire_chiv,group 4
LEEC40__0__20170108_054600_br.wav,1014.94085189898,1.1477105,0.031132,7.70021312309544,vire_chiv,group 3
LEEC40__0__20170114_054600_br.wav,1084.04340377163,1.143214,0.044881,7.82837224441655,vire_chiv,group 3
LEEC40__0__20170114_055900_br.wav,1137.60863896023,1.1224725,0.086411,9.58113368659889,vire_chiv,group 4
LEEC40__0__20170115_051400_br.wav,895.966159429423,1.1287565,0.0755605,7.38081502556916,vire_chiv,group 3
LEEC40__0__20170124_054600_br.wav,588.298629027757,1.150875,0.0095955,6.53299109973491,vire_chiv,group 1
LEEC40__0__20170126_063100_br.wav,610.986546817492,1.150929,0.0092235,6.9494122860136,vire_chiv,group 1
LEEC41__0__20161020_064400_ma.wav,1360.13594620936,1.0166715,0.190915,12.9058187184905,vire_chiv,group 4
LEEC41__0__20161022_063100_ma.wav,488.979388636376,1.15124,0.0032205,6.12966873433533,vire_chiv,group 1
LEEC41__0__20161029_071600_ma.wav,909.739141138777,1.128194,0.0821585,8.90855158905883,vire_chiv,group 3
LEEC41__0__20161029_081400_ma.wav,3553.47452158714,1.151245,0.0037545,6.2786094016021,vire_chiv,group 5
LEEC41__0__20161101_072900_ma.wav,1048.08466332743,1.1488705,0.024136,6.97423342833617,vire_chiv,group 3
LEEC41__0__20161102_051400_ma.wav,2653.56997100461,0.9933985,0.1990675,8.28542723748111,vire_chiv,group 5
LEEC41__0__20161102_072900_ma.wav,1028.82585501175,1.082295,0.1365725,8.22590406471047,vire_chiv,group 3
LEEC41__0__20161104_054600_ma.wav,620.971109317693,1.150395,0.015671,6.83527144012847,vire_chiv,group 1
LEEC41__0__20161104_055900_ma.wav,1020.57605637441,1.107652,0.1067665,8.55323761292568,vire_chiv,group 3
LEEC41__0__20161107_051400_ma.wav,399.498123575279,1.1506195,0.0131635,7.51127129405327,vire_chiv,group 1
LEEC41__0__20161108_071600_ma.wav,9918.81915234644,0.9516855,0.23941,9.26306752410482,vire_chiv,group 5
LEEC41__0__20161110_050100_ma.wav,3941.35937887968,1.101345,0.1205955,8.4152747384737,vire_chiv,group 5
LEEC41__0__20161110_051400_ma.wav,906.151809219735,1.1512835,0.001526,6.24413917771827,vire_chiv,group 3
LEEC41__0__20161110_055900_ma.wav,1044.1234609561,1.1095185,0.1094905,7.86788390350851,vire_chiv,group 3
LEEC41__0__20161113_051400_ma.wav,1997.91758290565,1.1042605,0.109622,7.82681711573231,vire_chiv,group 5
LEEC41__0__20161113_055900_ma.wav,826.486879247517,1.1508025,0.0113055,7.5339266439116,vire_chiv,group 2
LEEC41__0__20161115_071600_ma.wav,889.435512635959,1.1512445,0.0037975,6.0900555878444,vire_chiv,group 3
LEEC41__0__20161116_055900_ma.wav,501.493114829872,1.1512805,0.001832,5.75655757873327,vire_chiv,group 1
LEEC41__0__20161117_050100_ma.wav,743.328353181142,1.150796,0.0117885,7.42517146130871,vire_chiv,group 2
LEEC41__0__20161122_050100_aa.wav,952.455025083337,1.1507195,0.011794,6.72047159159158,vire_chiv,group 3
LEEC41__0__20161122_051400_aa.wav,860.831264467486,1.1402985,0.057875,9.50840195834937,vire_chiv,group 2
LEEC41__0__20161122_064400_aa.wav,2881.87066134132,1.12605,0.081915,7.42384182862199,vire_chiv,group 5
LEEC41__0__20161124_054600_aa.wav,781.438819044871,1.09974,0.10896,7.46482940966586,vire_chiv,group 2
LEEC41__0__20161125_080100_aa.wav,926.811824270376,1.1512895,0.0009645,4.74484386883127,vire_chiv,group 3
LEEC41__0__20161128_064400_aa.wav,705.469978374064,1.147011,0.032722,7.69401626739708,vire_chiv,group 2
LEEC41__0__20161128_071600_aa.wav,777.301253186837,1.1326735,0.0691735,7.57494336050629,vire_chiv,group 2
LEEC41__0__20161201_080100_aa.wav,557.083112717702,1.149334,0.0238815,7.65361876748214,vire_chiv,group 1
LEEC41__0__20161202_072900_aa.wav,1109.92930702978,1.150331,0.0156755,7.57152208110001,vire_chiv,group 3
LEEC41__0__20161206_064400_aa.wav,555.672124803001,0.810599,0.2995545,7.20454886551149,vire_chiv,group 1
LEEC41__0__20161206_071600_aa.wav,3343.06347978359,1.0275475,0.1845165,8.08307981647986,vire_chiv,group 5
LEEC41__0__20161209_064400_aa.wav,643.990634639635,1.150902,0.0103355,7.82712048520612,vire_chiv,group 1
LEEC41__0__20161209_071600_aa.wav,839.183247059975,1.0215495,0.188309,8.71457679968123,vire_chiv,group 2
LEEC41__0__20161210_063100_aa.wav,958.229747311139,1.1390405,0.0560975,7.37557489902252,vire_chiv,group 3
LEEC41__0__20161211_071600_aa.wav,436.6328631758,1.1399835,0.0514565,7.49006022192562,vire_chiv,group 1
LEEC41__0__20161214_063100_aa.wav,504.289164053247,0.544891,0.3659275,10.5281850882988,vire_chiv,group 1
LEEC41__0__20161215_055900_aa.wav,584.529376239261,1.1500825,0.017554,7.38154172774183,vire_chiv,group 1
LEEC41__0__20161217_055900_aa.wav,860.163293056239,1.0521525,0.1445455,7.81370848517724,vire_chiv,group 2
LEEC41__0__20161218_071600_aa.wav,971.858707177682,1.1472615,0.031844,7.05379231038769,vire_chiv,group 3
LEEC41__0__20161220_054600_aa.wav,3280.10026532631,1.1244205,0.08224,7.18247179868106,vire_chiv,group 5
LEEC41__0__20161221_051400_aa.wav,1179.79400970561,1.1508295,0.010569,7.3709176984983,vire_chiv,group 4
LEEC41__0__20161221_071600_aa.wav,1357.82121702415,1.147402,0.031297,7.83721171199192,vire_chiv,group 4
LEEC41__0__20170103_071600_br.wav,570.132508892522,1.1510645,0.0073455,6.21234024728843,vire_chiv,group 1
LEEC42__0__20161023_063100_ma.wav,843.445510977341,1.1053215,0.107623,6.91093070354001,vire_chiv,group 2
LEEC42__0__20161024_064400_ma.wav,806.091057853333,1.148117,0.027441,7.34738779445727,vire_chiv,group 2
LEEC42__0__20161024_071600_ma.wav,925.503618734198,1.1186295,0.089463,7.95206565342675,vire_chiv,group 3
LEEC42__0__20161025_071600_ma.wav,401.633643407693,1.114991,0.090283,7.45106271910112,vire_chiv,group 1
LEEC42__0__20161027_055900_ma.wav,1323.38082547085,0.6865155,0.3372155,10.6102176899258,vire_chiv,group 4
LEEC42__0__20161028_072900_ma.wav,456.822312616723,1.1196295,0.089891,7.86362666732772,vire_chiv,group 1
LEEC42__0__20161102_050100_ma.wav,793.610219402763,1.1512,0.0050255,5.25662251177968,vire_chiv,group 2
LEEC42__0__20161109_050100_ma.wav,584.559770128386,1.1512635,0.0029955,5.43453679831171,vire_chiv,group 1
LEEC42__0__20161116_051400_ma.wav,2055.13165570555,1.1364795,0.0603015,7.08798167304292,vire_chiv,group 5
LEEC42__0__20161127_051400_aa.wav,518.610472758566,1.0643125,0.1612405,7.3417269209222,vire_chiv,group 1
LEEC42__0__20161129_063100_aa.wav,663.360278229677,1.1512715,0.002428,5.53492945253554,vire_chiv,group 1
LEEC42__0__20161202_054600_aa.wav,3687.84922004742,0.850518,0.2828185,8.71382813461236,vire_chiv,group 5
LEEC42__0__20161202_063100_aa.wav,596.55162360003,1.151212,0.004715,6.10746889815245,vire_chiv,group 1
LEEC42__0__20161205_064400_aa.wav,858.696017168594,0.927791,0.23287,7.97355582987942,vire_chiv,group 2
LEEC42__0__20161206_051400_aa.wav,1182.41962989517,0.690481,0.337739,9.64292114886836,vire_chiv,group 4
LEEC42__0__20161208_072900_aa.wav,1016.86626102552,1.151051,0.007993,6.30830782532415,vire_chiv,group 3
LEEC42__0__20161210_064400_aa.wav,673.748544617347,1.0169965,0.1901115,6.64184929838621,vire_chiv,group 1
LEEC42__0__20161211_064400_aa.wav,657.555155393668,1.151278,0.0020235,4.91756408919739,vire_chiv,group 1
LEEC42__0__20161217_051400_aa.wav,454.884523867435,1.0242065,0.1656305,7.07779897263128,vire_chiv,group 1
LEEC42__0__20161220_080100_aa.wav,650.903259783824,1.12717,0.0773895,7.54044231356528,vire_chiv,group 1
LEEC42__0__20161222_055900_aa.wav,660.593918663366,1.14224,0.048225,8.56155210514058,vire_chiv,group 1
LEEC42__0__20161230_072900_br.wav,878.99562898851,1.149454,0.022664,8.00353597037557,vire_chiv,group 2
LEEC42__0__20170101_080100_br.wav,1771.69423305407,0.832591,0.2904555,9.11102775464746,vire_chiv,group 4
LEEC42__0__20170103_055900_br.wav,1603.08582991535,1.1488565,0.024937,6.60059670176765,vire_chiv,group 4
LEEC42__0__20170106_080100_br.wav,706.94384212256,1.1512565,0.00256,5.91874229757078,vire_chiv,group 2
LEEC42__0__20170106_081400_br.wav,1250.74586077678,1.129938,0.079252,8.29501133816916,vire_chiv,group 4
LEEC42__0__20170107_063100_br.wav,1015.97709340316,1.151185,0.005482,6.63499565439357,vire_chiv,group 3
LEEC42__0__20170112_071600_br.wav,1472.26184505964,1.1510875,0.0072365,6.1421525162628,vire_chiv,group 4
LEEC42__0__20170112_072900_br.wav,1719.83100054445,1.148168,0.0277505,7.3617676439054,vire_chiv,group 4
LEEC42__0__20170118_064400_br.wav,548.111247668629,1.144829,0.040855,6.93764981565404,vire_chiv,group 1
LEEC43__0__20161020_063100_ma.wav,5302.0993657072,0.766396,0.3148695,9.65737130730988,vire_chiv,group 5
LEEC43__0__20161020_081400_ma.wav,1626.86508776887,1.1497465,0.0200155,7.79636063116526,vire_chiv,group 4
LEEC43__0__20161021_063100_ma.wav,4484.00151351354,1.0735355,0.154292,8.27751299984084,vire_chiv,group 5
LEEC43__0__20161021_072900_ma.wav,1040.42636033948,1.1512885,0.0011005,5.46492928228485,vire_chiv,group 3
LEEC43__0__20161024_054600_ma.wav,992.120413379475,1.1512525,0.0032065,6.32259035763121,vire_chiv,group 3
LEEC43__0__20161029_051400_ma.wav,1078.54282752436,1.1250945,0.0850795,8.14459495828888,vire_chiv,group 3
LEEC43__0__20161030_051400_ma.wav,807.146030337138,1.0342505,0.174908,8.57641167153901,vire_chiv,group 2
LEEC43__0__20161030_055900_ma.wav,834.390195154061,1.15117,0.005788,5.06462584578596,vire_chiv,group 2
LEEC43__0__20161101_064400_ma.wav,879.552824457722,1.1486895,0.0257,6.63528492357301,vire_chiv,group 2
LEEC43__0__20161102_072900_ma.wav,429.584431681589,1.1239845,0.0825725,7.5082445741161,vire_chiv,group 1
LEEC43__0__20161106_055900_ma.wav,1148.29397393129,1.150885,0.010268,6.21939224021824,vire_chiv,group 4
LEEC43__0__20161108_081400_ma.wav,547.168025134422,1.098928,0.117307,8.0336716108976,vire_chiv,group 1
LEEC43__0__20161109_055900_ma.wav,486.280044258783,1.077242,0.130778,7.37004913788647,vire_chiv,group 1
LEEC43__0__20161111_080100_ma.wav,845.455355047017,1.144681,0.044397,7.43298670452488,vire_chiv,group 2
LEEC43__0__20161112_064400_ma.wav,436.560075302429,1.1269265,0.081786,7.65851453221765,vire_chiv,group 1
LEEC43__0__20161112_071600_ma.wav,1476.27153502748,1.036879,0.173415,8.24206847866338,vire_chiv,group 4
LEEC43__0__20161116_072900_ma.wav,590.88507119912,1.10561,0.109883,7.39527932096189,vire_chiv,group 1
LEEC43__0__20161117_071600_ma.wav,690.915941971512,1.150854,0.0106105,7.39530586814125,vire_chiv,group 1
LEEC43__0__20161117_072900_ma.wav,718.397705098051,1.128537,0.076613,8.14929698394851,vire_chiv,group 2
LEEC43__0__20161117_081400_ma.wav,658.50980855489,1.0850895,0.127831,7.22617268485323,vire_chiv,group 1
LEEC43__0__20161119_051400_ma.wav,1352.66561203537,1.1444015,0.0436985,6.98675199572799,vire_chiv,group 4
LEEC43__0__20170106_072900_br.wav,790.001504927175,1.1362815,0.060924,7.61334421241672,vire_chiv,group 2
LEEC43__0__20170110_072900_br.wav,644.390056840437,1.1467365,0.0334525,7.43382878320085,vire_chiv,group 1
LEEC43__0__20170115_072900_br.wav,794.604025297275,1.151284,0.001434,5.2541761107137,vire_chiv,group 2
LEEC45__0__20161020_080100_ma.wav,929.755418437919,0.9460405,0.239744,9.29016809502853,vire_chiv,group 3
LEEC45__0__20161026_055900_ma.wav,3461.6388727984,1.118327,0.092991,7.62142400502006,vire_chiv,group 5
LEEC45__0__20161028_054600_ma.wav,3952.97503939299,1.0736655,0.152325,9.94003039764955,vire_chiv,group 5
LEEC45__0__20161029_055900_ma.wav,982.166934027239,1.151165,0.0057535,6.72246108436741,vire_chiv,group 3
LEEC45__0__20161107_072900_ma.wav,4854.68657013625,0.9679675,0.222814,8.57965863838031,vire_chiv,group 5
LEEC45__0__20161107_080100_ma.wav,842.40473954427,1.135609,0.0627185,7.46935253532049,vire_chiv,group 2
LEEC45__0__20161109_072900_ma.wav,2987.80216650595,1.132744,0.073498,8.15678343055413,vire_chiv,group 5
LEEC45__0__20161110_072900_ma.wav,542.952639651203,1.129064,0.07257,8.45704926572662,vire_chiv,group 1
LEEC45__0__20161111_072900_ma.wav,536.025227151094,1.149484,0.021135,7.18990067462335,vire_chiv,group 1
LEEC48__0__20161020_055900_ma.wav,2237.24593532944,0.970834,0.229042,10.7694334201374,vire_chiv,group 5
LEEC48__0__20161020_072900_ma.wav,4318.58990037313,1.08762,0.1271195,8.22153501998523,vire_chiv,group 5
LEEC48__0__20161023_055900_ma.wav,973.070842137313,1.103975,0.1111975,7.57830469730284,vire_chiv,group 3
LEEC48__0__20161025_080100_ma.wav,781.502312753866,1.004294,0.1874025,7.73933766442997,vire_chiv,group 2
LEEC48__0__20161026_072900_ma.wav,755.796007860846,1.091915,0.123068,8.01050422635191,vire_chiv,group 2
LEEC48__0__20161026_081400_ma.wav,1089.67300469584,1.1505545,0.013183,7.00563283678327,vire_chiv,group 3
LEEC48__0__20161027_081400_ma.wav,487.783225932301,1.1472265,0.0328335,7.00176581497411,vire_chiv,group 1
LEEC48__0__20161028_051400_ma.wav,464.377776383006,1.1050205,0.100257,7.9091991155171,vire_chiv,group 1
LEEC48__0__20161031_054600_ma.wav,1189.10390575405,1.150851,0.0106895,7.16613096151097,vire_chiv,group 4
LEEC48__0__20161031_080100_ma.wav,578.894132008963,1.1497415,0.019127,7.33650307301272,vire_chiv,group 1
LEEC48__0__20161101_055900_ma.wav,2610.73661381386,0.728672,0.317961,10.0708069417938,vire_chiv,group 5
LEEC48__0__20161102_055900_ma.wav,732.288416852528,1.151289,0.000919,5.4920424363174,vire_chiv,group 2
LEEC48__0__20161104_054600_ma.wav,761.398375876996,1.1512485,0.0033705,6.57283117994758,vire_chiv,group 2
LEEC48__0__20161108_063100_ma.wav,1688.88786217618,1.151151,0.006236,6.09123995943856,vire_chiv,group 4
LEEC48__0__20161108_064400_ma.wav,1160.37098288514,1.1512885,0.001111,5.71926107401466,vire_chiv,group 4
LEEC48__0__20161112_072900_ma.wav,915.321825917133,1.1509625,0.009754,5.71290885884619,vire_chiv,group 3
LEEC48__0__20161113_050100_ma.wav,539.659301144017,1.1508955,0.009905,6.36224128354156,vire_chiv,group 1
LEEC48__0__20161119_054600_aa.wav,879.123562011591,0.594891,0.3655725,10.4240799860748,vire_chiv,group 2
LEEC48__0__20161123_072900_aa.wav,585.503183805799,1.055552,0.1645915,7.45440781541172,vire_chiv,group 1
LEEC48__0__20161124_055900_aa.wav,367.712756417827,0.8049465,0.2982965,6.77474172574453,vire_chiv,group 1
LEEC48__0__20161206_054600_aa.wav,727.063633235849,0.5674505,0.365528,9.36061767824978,vire_chiv,group 2
LEEC48__0__20161212_055900_aa.wav,784.040316572358,1.147343,0.0314855,6.86003888138683,vire_chiv,group 2
LEEC48__0__20161220_064400_aa.wav,1440.14154683266,0.9548875,0.2383565,7.93812723675168,vire_chiv,group 4
LEEC48__0__20161220_081400_aa.wav,4287.43749949782,1.080531,0.1351,7.75920210138757,vire_chiv,group 5
LEEC48__0__20161230_080100_br.wav,629.666085325115,1.1233365,0.082607,7.04956424461227,vire_chiv,group 1
LEEC48__0__20170102_055900_br.wav,1033.88423808891,1.131213,0.0677345,7.20566244081147,vire_chiv,group 3
LEEC48__0__20170103_063100_br.wav,542.176180759568,0.9406895,0.23097,7.05671486780092,vire_chiv,group 1
LEEC48__0__20170107_054600_br.wav,513.591535178911,1.0659035,0.1422245,8.80090248846196,vire_chiv,group 1
LEEC48__0__20170109_080100_br.wav,508.122124072471,1.1364125,0.0604465,7.13667044498327,vire_chiv,group 1
LEEC48__0__20170112_064400_br.wav,907.016234011041,1.1476295,0.0305635,6.43814404570941,vire_chiv,group 3
LEEC48__0__20170113_054600_br.wav,3213.59152550236,1.0449205,0.1692415,8.42312296823392,vire_chiv,group 5
LEEC48__0__20170119_055900_br.wav,1141.10715451497,1.0157315,0.1908945,8.64326953657341,vire_chiv,group 4
LEEC48__0__20170119_064400_br.wav,529.269489711041,1.01185,0.1888145,7.77821566148065,vire_chiv,group 1
LEEC48__0__20170120_081400_br.wav,1974.60070499806,0.9867045,0.21747,9.30487707408414,vire_chiv,group 5
LEEC48__0__20170121_055900_br.wav,2345.37226969361,1.0038655,0.1868665,7.61286373780102,vire_chiv,group 5
LEEC48__0__20170126_055900_br.wav,754.842503270502,1.097158,0.1111935,8.19705353491543,vire_chiv,group 2
LEEC48__0__20170127_055900_br.wav,772.168838735201,1.151169,0.0056315,6.39232684054706,vire_chiv,group 2
LEEC49__0__20161019_071600_ma.wav,1597.72938568829,1.1505935,0.013051,6.4279109063461,vire_chiv,group 4
LEEC49__0__20161021_064400_ma.wav,570.712458649085,1.1512745,0.001958,4.81270348140482,vire_chiv,group 1
LEEC49__0__20161027_080100_ma.wav,727.513362053635,1.1385665,0.05822,7.32448915377131,vire_chiv,group 2
LEEC49__0__20161029_054600_ma.wav,670.280420844693,1.1501285,0.018385,6.99857168843099,vire_chiv,group 1
LEEC49__0__20161029_064400_ma.wav,760.961379304913,1.1238395,0.087765,7.6696342932585,vire_chiv,group 2
LEEC49__0__20161030_054600_ma.wav,1033.13389522795,1.1512005,0.004949,5.86315066645129,vire_chiv,group 3
LEEC49__0__20161030_064400_ma.wav,1346.92540931641,1.1281375,0.079522,7.24402373483449,vire_chiv,group 4
LEEC49__0__20161101_054600_ma.wav,972.918158648218,1.151214,0.0048165,5.9269818128731,vire_chiv,group 3
LEEC49__0__20161101_055900_ma.wav,598.273855926244,1.151166,0.006002,6.03905659622768,vire_chiv,group 1
LEEC49__0__20161101_071600_ma.wav,1440.78196005061,1.1500635,0.017353,6.39310353039702,vire_chiv,group 4
LEEC49__0__20161102_072900_ma.wav,331.074306256644,1.143927,0.0448035,6.89333909064005,vire_chiv,group 1
LEEC49__0__20161103_071600_ma.wav,1156.18631258139,1.1214855,0.095098,7.34891376402389,vire_chiv,group 4
